listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,10-Oct-2017,13:48:34,A,1,ASLQ, +0.0, +0.0,0.970,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0101,1,1,1,3,       they               moved               furniture,none,13:48:43
L,10-Oct-2017,13:48:34,A,2,ASLQ, +0.0, +0.0,0.850,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0102,1,1,1,3,       he's               wiping              table,none,13:48:48
L,10-Oct-2017,13:48:34,A,3,ASLQ, +0.0, +0.0,0.730,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0103,1,1,1,3,       he                 hit                 head,none,13:50:11
L,10-Oct-2017,13:48:34,A,4,ASLQ, +0.0, +0.0,0.610,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0104,1,1,1,3,       yellow             leaves              falling,none,13:50:14
L,10-Oct-2017,13:48:34,A,5,ASLQ, +0.0, +0.0,0.490,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0105,1,1,1,3,       cat                played              wool,none,13:50:18
L,10-Oct-2017,13:48:34,A,6,ASLQ, +0.0, +0.0,0.370,0.120,PrincessPea_shortened_1_094907_faster_FxNx-EQ,ASLQ0106,1,1,1,3,       bag                very                heavy,none,13:50:22
