listener,date,sTime,endTime,ear,SelfResponse,type,stimuli,noise,SNR,version,finish,nCorrect,nKeys,pc,nTrials
L,10-Oct-2017,18:04:12,18:04:27,A,0,ASL,ASLQ,none,0,Version 4.6,QUIT,12,12,1,5,listener,date,sTime,endTime,ear,SelfResponse,type,stimuli,noise,SNR,version,finish,nCorrect,nKeys,pc,nTrials
L,10-Oct-2017,18:04:46,18:05:17,A,0,ASL,ASLQ,none,0,Version 4.6,QUIT,15,15,1,6,
