listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,05-Oct-2017,21:13:59,l,1,ASLQ, +0.0, +0.0,0.970,0.120,none,ASLQ0101,1,1,1,3,       they               moved               furniture,xxxxx,21:14:03
L,05-Oct-2017,21:13:59,l,2,ASLQ, +0.0, +0.0,0.850,0.120,none,ASLQ0102,1,1,1,3,       he's               wiping              table,xxxxx,21:14:07
L,05-Oct-2017,21:13:59,l,3,ASLQ, +0.0, +0.0,0.730,0.120,none,ASLQ0103,1,1,1,3,       he                 hit                 head,xxxxx,21:14:09
L,05-Oct-2017,21:13:59,l,4,ASLQ, +0.0, +0.0,0.610,0.120,none,ASLQ0104,1,1,1,3,       yellow             leaves              falling,xxxxx,21:14:13
L,05-Oct-2017,21:13:59,l,5,ASLQ, +0.0, +0.0,0.490,0.120,none,ASLQ0105,1,1,1,3,       cat                played              wool,xxxxx,21:14:16
