listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,revlistener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,09-Oct-2017,13:39:55,A,1,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0101,1,1,1,3,       they               moved               furniture,none,13:40:11
L,09-Oct-2017,13:39:55,A,2,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0102,1,1,1,3,       he's               wiping              table,none,13:40:18
L,09-Oct-2017,13:39:55,A,3,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0103,1,1,1,3,       he                 hit                 head,none,13:40:24
