listener,date,sTime,endTime,ear,SelfResponse,type,stimuli,noise,SNR,version,finish,nCorrect,nKeys,pc,nTrials
L,09-Oct-2017,14:23:09,14:23:59,l,0,ASL,ASLQ,none,0,Version 4.6,QUIT,15,15,1,6,
