listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,09-Oct-2017,14:30:33,L,1,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0101,1,1,1,3,       they               moved               furniture,none,14:30:46
L,09-Oct-2017,14:30:33,L,2,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0102,1,1,1,3,       he's               wiping              table,none,14:30:53
L,09-Oct-2017,14:30:33,L,3,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0103,1,1,1,3,       he                 hit                 head,none,14:30:58
L,09-Oct-2017,14:30:33,L,4,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0104,1,1,1,3,       yellow             leaves              falling,none,14:31:04
L,09-Oct-2017,14:30:33,L,5,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0105,1,1,1,3,       cat                played              wool,none,14:31:10
L,09-Oct-2017,14:30:33,L,6,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0106,1,1,1,3,       bag                very                heavy,none,14:31:17
