listener,date,sTime,endTime,ear,SelfResponse,type,stimuli,noise,SNR,version,finish,nCorrect,nKeys,pc,nTrials
L,09-Oct-2017,13:44:22,13:45:02,l,0,ASL,ASLQ,none,0,Version 4.6,QUIT,9,9,1,4,
