listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,09-Oct-2017,18:00:41,L,1,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0101,1,1,1,3,       they               moved               furniture,none,18:03:01
L,09-Oct-2017,18:00:41,L,2,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0102,1,1,1,3,       he's               wiping              table,none,18:03:08
L,09-Oct-2017,18:00:41,L,3,ASLQ, +0.0, +0.0,1.000,0.000,none,ASLQ0103,1,1,1,3,       he                 hit                 head,none,18:03:12
