listener,date,sTime,endTime,ear,SelfResponse,type,stimuli,noise,SNR,version,finish,nCorrect,nKeys,pc,nTrials
L,09-Oct-2017,14:04:27,14:04:52,l,0,ASL,ASLQ,none,0,Version 4.6,QUIT,9,9,1,4,
