listener,date,sTime,ear,trial,targets,SNR,OutLevelChange,duty,change,masker,wave,w1,w2,w3,sum,PlayedSentence,TypedSentence,total,rTime,rev
L,05-Oct-2017,20:43:39,R,1,ASLQ, +0.0, +0.0,0.500,0.120,none,ASLQ0101,1,1,1,3,       they               moved               furniture,xxxxx,20:43:55
L,05-Oct-2017,20:43:39,R,2,ASLQ, +0.0, +0.0,0.380,0.120,none,ASLQ0102,1,1,1,3,       he's               wiping              table,xxxxx,20:43:59
L,05-Oct-2017,20:43:39,R,3,ASLQ, +0.0, +0.0,0.260,0.120,none,ASLQ0103,1,1,1,3,       he                 hit                 head,xxxxx,20:44:03
